id,question,option_a,option_b,option_c,option_d,correct_answer,question_type,question_level,topic,subject_domain,language
e3152a91-325f-4f09-881c-3074b3f886aa,"योनिरोग के कारणों में से एक है ""अपद्रव्य प्रयोगतः""। यहाँ ""अपद्रव्य"" शब्द का अर्थ है ..................................",मिथ्या आहार,दैव,योनि के माध्यम से संक्रमित उपकरणों का उपयोग,शुक्रदोष,C,MCQ,Medium,Samhita & Basic Principles,Samhita & Siddhanta (Fundamentals),hi
2e9622ba-843d-49f5-b561-3ec914df04e4,क्रेड्स विधि का उपयोग ___ रोग में किया जाता है।,अहिपूतना,कुकुनक,नेत्राभिष्यंद,नाभिरोग,B,MCQ,Medium,Shalakya Tantra,"Shalakya Tantra (ENT, Eye, Dentistry)",hi
f8de3519-b6c8-4d39-894e-9d487d1d478e,"वह औषधि जिसमें 6 एंजेल्स होते हैं, वह है",वैक्रांत,माक्षिक,विमल,स्पातिक,C,MCQ,Hard,Rasashastra,Dravyaguna & Bhaishajya,hi
06aeb364-eb7c-4cc6-a806-7a3db458dbe4,सुश्रुत द्वारा _____ के लिए 'चक्रनभि इव अरकैः' दृष्टांत दिया गया है।,स्रोतस्,सिरा,धमनी,शतचक्र,B,MCQ,Medium,Ayurvedic Anatomy,Sharir (Anatomy & Physiology),hi
1a523d4a-a068-482d-a5f5-d4fe7840ae09,डोलायंत्र का उपयोग करके गोमेद के शोधन के लिए उपयोग किया जाने वाला द्रव माध्यम है,गोरोचना जल,निम्बूक स्वरस,गोमूत्र,त्रिफला क्वाथ,B,MCQ,Medium,Rasa Shastra,Dravyaguna & Bhaishajya,hi
b1286fea-3761-4cc0-81bd-fe7fab718648,वत्सनाभ राइजोम पाउडर की सामान्य घातक खुराक है……,10 मिग्रा,100 मिग्रा,1 ग्राम,1 मिग्रा,C,MCQ,Hard,Rasa Shastra,Dravyaguna & Bhaishajya,hi
969ae5b1-4a28-4b5b-97df-8c9579aad7e3,अम्बुपूर्ण एक पर्याय है _____ रोग का।,उदर,उल्बक,तृष्णा,मूत्रज वृद्धि,B,Fill in the blanks,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),hi
cb37ab96-6bca-45a9-83bf-f79a6a036f84,आचार्य सुश्रुत के अनुसार आंख में मंडलों की संख्या ..... है।,4,5,7,6,B,MCQ,Easy,Shalakya Tantra,"Shalakya Tantra (ENT, Eye, Dentistry)",hi
67d193e2-9bdc-40ac-8308-13227902b8f9,अमाशयगतव्याधि के लिए निम्नलिखित में से कौन सी सर्वोत्तम चिकित्सा है?,लंघन,दीपन,पाचन,स्नेहन,B,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),hi
aacb9e88-9037-4c4e-b901-1dfce7791522,88. नीचे उल्लिखित रोगों में से किस एक के उपचार में अष्टांग लवण का उपयोग किया जाता है?,संयास,मूर्छा,कफज मदात्यय,उन्माद,C,MCQ,Hard,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),hi
6a503dad-89fb-4d97-b28e-472b9f7670cb,अधोनख एक्सोस्टोसिस के संबंध में निम्नलिखित में से कौन सा सत्य है,यह ज्यादातर पांचवें पैर के अंगूठे को प्रभावित करता है,यह दबाव के प्रति आमतौर पर दर्दरहित होता है,यह बड़ी उम्र के मरीजों में अधिक सामान्य है,यह नाखून के नीचे लाल-भूरे रंग के क्षेत्र के रूप में दिखाई देता है,D,MCQ,Medium,Shalya Tantra,Shalya Tantra (Surgery),hi
595a3aea-917d-4a68-a1e2-b8373864cc9f,"चरक संहिता की ""जल्पकल्पतरू"" व्याख्या के टीकाकार कौन थे।",गंगाधर रॉय,योगेन्द्र सेन,गणनाथ सेन,शिवदास सेन,A,MCQ,Medium,Samhita & Siddhanta,Samhita & Siddhanta (Fundamentals),hi
5cb0bf6e-d7bb-45e2-80d7-bda954abba78,Samvrita Vaktratām लक्षण है किस व्याधि का,manyastamba,Hanu Stambha,Snāyu gata vāta,Ardita,B,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),hi
ce22f9ee-1a03-43a3-91cf-df0fb5872157,----------------------------------is as garbhanirodhaka yoga.,Shatavari & ashwagandha churna,Trikatu churna,Tankan with Saindhav,Triphala churna,C,MCQ,Medium,Prasutitantra,Stri Roga & Prasuti Tantra (Gynecology & Obstetrics),hi
312669ba-13e3-4d73-b3b7-b35b83ca5167,एक सामान्य व्यक्ति के शरीर के वजन में आंतरकोशिकीय द्रव का प्रतिशत ..... होता है।,20,30,40,60,C,MCQ,Easy,Shalya Tantra,Shalya Tantra (Surgery),hi
88d4ed5f-59ee-441f-ac81-e3990bc46f00,वसंतकुसुमाकर रस का एक संकेत है ...........................................................................................................................,अम्लपित्त,ग्रहणी,शिरः शूल,गुल्म,A,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),hi
8fd072b7-db81-40e6-9ef9-88041f0517f6,आध्य गुण है.... का।,परिचर्क,रुग्ण,वैद्य,औषध,C,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),hi
a1ce2b31-8933-427e-93be-282c2894c369,देहधारण किस सार से होता है?,अस्थिसार,मज्जासार,शुक्रसार,A और B दोनों,A,MCQ,Medium,Ayurvedic Anatomy,Sharir (Anatomy & Physiology),hi
0c25a4a3-084c-436f-b5fd-6c2066fe37d9,अष्टांग संग्रह के अनुसार सूतिका-स्नान की सलाह ------- दिन पर दी जाती है।,4वें और 5वें,10वें और 12वें,7वें और 8वें,1ला और 2रा,C,MCQ,Easy,Prasutitantra,Stri Roga & Prasuti Tantra (Gynecology & Obstetrics),hi
e2bb4876-45a7-47fe-a366-86c72262a311,"सुश्रुत के अनुसार, 'शिशिराभिनंदन' निम्नलिखित में से किस प्रकार के अभिष्यंद का लक्षण है?",वातज,पित्तज,कफज,रक्तज,C,MCQ,Medium,Shalakya,"Shalakya Tantra (ENT, Eye, Dentistry)",hi
42653881-a302-45c9-853a-644bf3b13c7a,मलमूत्रपुरीष संस्पर्श और अशौच किसका कारण होता है --,अहिपूतना,चर्मदल,A और B दोनों,उपरोक्त में से कोई नहीं,C,MCQ,Medium,Kaumarbhritya,Kaumarbhritya & Pediatrics,hi
7929b821-17f3-40c7-9903-881b517eda77,ग्रासनली प्रणाली में वृद्धि पाई जाती है -,यकृत की सिरोसिस,हेपेटाइटिस,पीलिया,अग्न्याशयशोथ,A,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),hi
53b0f724-6ad8-43fd-a6c1-00efed0da8b1,वाक् विकृति में कठिनाई पाई जाती है—,अर्दित,हनुस्तम्भ,पक्षाघात,ये सभी,D,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),hi
b0d95759-0d88-46d4-8116-b1b258246241,गर्भिणी के सूतिकागार में प्रवेश की सलाह _______ मास के दौरान दी जाती है।,सातवाँ,आठवाँ,नौवाँ,दसवाँ,C,MCQ,Easy,Prasutitantra,Stri Roga & Prasuti Tantra (Gynecology & Obstetrics),hi
ee66bbc0-c265-40db-970f-10053b5437e5,"वाग्भट्टानुसार, कुच्छात चर्वण भाषणम का लक्षण है।",जिल्लागत वात,हनुस्रंस,मूकत्व,अर्दित,A,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),hi
b55f27a3-008a-4fa4-94df-90920fbcf17a,"भावप्रकाश निघण्टु के अनुसार, राजीफलः किसका पर्याय है?",गुडूची,मंजिष्ठ,पतोल,किराततिक्त,D,MCQ,Medium,Dravyaguna Vigyan,Dravyaguna & Bhaishajya,hi
68290040-8869-439b-b9d9-1fceab5cc146,"भावप्रकाश के अनुसार, उपदंश रोग के -------- प्रकार होते हैं",6,5,3,8,B,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),hi
30b1c429-669c-4cf0-9970-1e0b62f5fbd2,आर्तववहस्त्रोतस का मूलस्थान है...,अन्तफल,त्र्यवर्त योनि,गर्भाशय एवं आर्तववाहिनी,अपत्यपथ,C,MCQ,Easy,Ayurvedic Anatomy,Sharir (Anatomy & Physiology),hi
c8e60635-c212-497e-b86b-9c9825b77e58,-------------- सम वायु लक्षण है,विबंध,अंत्र आकुंचन,अग्निसद,सभी,D,MCQ,Easy,Ayurvedic Physiology,Sharir (Anatomy & Physiology),hi
5908367c-8cf3-431b-bc2c-baf9f1840e3f,निम्नलिखित में से कौन सा द्रव्य कृमिघ्न महाकषाय में शामिल है?,शोभनजन,करंज,हरिद्रा,निम्ब,A,MCQ,Medium,Dravyaguna Vigyan,Dravyaguna & Bhaishajya,hi
b8f3ae02-016b-4524-b91d-7a20a66587c8,डायाफ्राम के माध्यम से उभार को कहा जाता है,डायाफ्रामैटिक हर्निया,हाइटस हर्निया,स्ट्रैंग्युलेटेड हर्निया,इंगुइनल हर्निया,B,MCQ,Easy,Surgery,Shalya Tantra (Surgery),hi
ed50b721-7a9c-44dc-b624-32885a0a8ab3,तर्क्ष्य रत्न का अंग्रेजी नाम है,जिरकन,नीलम,पन्ना,बिल्ली की आँख,D,MCQ,Easy,Rasashastra,Dravyaguna & Bhaishajya,hi
7b8550b3-49b5-46f7-a359-51c77563da6d,चरक कल्पस्थान में दंती द्रवन्ती में उल्लिखित कितने विरेचन कल्प हैं?,40,42,48,49,C,MCQ,Medium,Panchakarma,Panchakarma & Rasayana,hi
ee38087c-69a1-4fef-8276-379e0a866151,"भवमिश्र के अनुसार, बल के कितने प्रकार बताए गए हैं?",2,1,3,4,D,MCQ,Easy,Dravyaguna Vigyan,Dravyaguna & Bhaishajya,hi
6d235715-e01d-48a5-86d4-4b9f42fafbb0,चिकनगुनिया बुखार की सुप्त अवधि --------- दिन होती है।,4-7 दिन,5-10 दिन,2 दिन,10-15 दिन,A,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),hi
3955938d-a027-4108-9619-63742e58f980,‘Unan mein Bharat’ --,Princip,Grotus,Pokocke,Schroder,C,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),hi
5d6558a4-0964-497f-bbee-7d1e1fede77e,पल्स पोलियो कार्यक्रम कब शुरू किया गया था?,1995,1983,1996,2001,A,MCQ,Easy,Public Health,Swasthavritta & Public Health,hi
