ITA_ID,English_Term,Sanskrit_IAST
ITA-9.6.44,Bone saw,karapatraśastram
ITA-9.6.45,Scalpel,vṛddhipatraśastram
ITA-9.6.46,Nail parer,nakhaśastram
ITA-9.6.47,Finger knife,mudrikāśastram
ITA-9.6.48,Lotus petal-shaped scalpel,utpalaśastram
ITA-9.6.49,Half-edged knife,ardhadhāraśastram
ITA-9.6.50,Surgical needle,sūcīśastram
ITA-9.6.51,Long-pointed sharp knife,kuśapatraśastram
ITA-9.6.52,Angular sharp instrument (curved scissors),āṭīmukhaśastram
ITA-9.6.53,Scissors,śarārimukhaśastram
ITA-9.6.54,Curved knife with sharp inner edge (bistory knife),antarmukhaśastram
ITA-9.6.55,Sharp threepin (brush-like) instrument,trikūrcakaśastram
ITA-9.6.56,Surgical blade resembling an axe or chisel,kuṭhārikāśastram
ITA-9.6.57,Trocar,vrīhimukhaśastram
ITA-9.6.58,Sharp-pointed instrument (awl),ārāśastram
ITA-9.6.59,Curved scalpel,vetasapatraśastram
ITA-9.6.60,Hook,baḍiśaśastram
ITA-9.6.61,Tooth scaler,dantaśaṅkuśastram
ITA-9.6.62,Sharp probe,eṣaṇīśastram
ITA-9.6.63,Eight types of surgical procedure,aṣṭavidhaśastrakarma
ITA-9.6.64,Excision,chedanakarma
ITA-9.6.65,Incision and drainage,bhedanakarma
ITA-9.6.66,Scraping,lekhanakarma
ITA-9.6.67,"Drainage, bloodletting",visrāvaṇakarma
ITA-9.6.68,Puncture,vyadhana karma
ITA-9.6.69,Extraction,āharaṇam
ITA-9.6.70,Probing,eṣaṇakarma
ITA-9.6.71,Suturing,sīvanam
ITA-9.6.72,Types of sutures,sīvanabhedaḥ
ITA-9.6.73,Curved suture,vellitakam
ITA-9.6.74,"Blanket, reinforcing suture",gophaṇikā
ITA-9.6.75,Darning suture,tunnasevanī
ITA-9.6.76,Interrupted suture,ṛjugranthiḥ
ITA-9.6.77,Types of incision,chedanabhedaḥ
ITA-9.6.78,Oblique incision,tiryak-chedaḥ
ITA-9.6.79,Semicircular incision,ardhacandramaṇḍalavatchedaḥ
ITA-9.6.80,Circular incision,candramaṇḍalavatchedaḥ
ITA-9.6.81,Qualities of ideal sharp surgical instruments,śastrasampat
ITA-9.6.82,Defects of sharp instruments,śastradoṣaḥ
ITA-9.6.83,Tempering of sharp surgical instruments,śastrapāyanā
ITA-9.6.84,Tempering of sharp surgical instruments with alkalis,kṣārapāyanā
ITA-9.6.85,Tempering of sharp surgical instruments with water,udakapāyanā
ITA-9.6.86,Tempering of sharp surgical instruments with oil,tailapāyanā
ITA-9.6.87,Degree of sharpness of instruments,śastradhārā
ITA-9.6.88,Materials and tools for parasurgical procedures,anuśastram
ITA-9.6.89,Caustic therapy,kṣārakarma
ITA-9.6.90,External application of caustic substance,pratisāraṇīyakṣāraḥ
ITA-9.6.91,Internal administration of caustic substance,pānīyakṣāraḥ
ITA-9.6.92,Caustic thread,kṣārasūtraḥ
ITA-9.6.93,Thermal cauterization,agnikarma
ITA-9.6.94,Cauterization (therapeutic burn),dahanam
ITA-9.6.95,Materials used for cauterization,dahanopakaraṇam
ITA-9.6.96,Proper cauterization,samyak-dagdhaḥ
ITA-9.6.97,Bloodletting,raktamokṣaṇam/ asravisrutiḥ
ITA-9.6.98,Bloodletting with a surgical instrument,śastravisrāvaṇam
ITA-9.6.99,Bloodletting by scarification or multiple incisions,pracchānam
ITA-9.6.100,Venesection,sirāvedhaḥ
ITA-9.6.101,Bloodletting with adjuvants as an alternative to surgical instruments,anuśastravisrāvaṇam
ITA-9.6.102,Bloodletting using horn,śrṛṅgāvacaraṇam
ITA-9.6.103,Bloodletting using leech,jalaukāvacaraṇam
ITA-9.6.104,Bloodletting using bottle gourd,alābū-avacaraṇam
ITA-9.6.105,Bloodletting using a pot,ghaṭiyantrāvacaraṇam
ITA-9.6.106,Methods of haemostasis,rudhira-nivāraṇam (caturvidha)
ITA-9.6.107,Haemostasis by applying sutures or pressure bandage,sandhānam
ITA-9.6.108,Haemostasis by application of cold,skandanam
ITA-9.6.109,Haemostasis by chemical cautery.,pācanam
ITA-9.6.110,Haemostasis by thermal cautery,dahanam
ITA-9.6.111,Seven therapies for management of pre-ulcerative inflammation,vraṇaśophasyasaptopkramāḥ
ITA-9.6.112,Gentle massage for management of pre-ulcerative inflammation,vimlāpanakarma
ITA-9.6.113,Bloodletting,avasecanakarma
ITA-9.6.114,Poultice application,upanāhakarma (vraṇacikitsā)
ITA-9.6.115,"Incision, opening",pāṭanakarma
ITA-9.6.116,Wound-cleansing measures,śodhanakarma (vraṇacikitsā)
ITA-9.6.117,Wound-healing measures,ropaṇakarma
ITA-9.6.118,Cosmetic corrections after wound healing,vaikṛtāpahakarma (vraṇacikitsā)
ITA-9.6.119,Sixty therapeutic measures for wound management,vraṇasyaṣaṣṭi-upakramāḥ
ITA-9.6.120,Therapeutic abstinence from food for wound management,apatarpaṇakarma (vraṇacikitsā)
ITA-9.6.121,Therapeutic application of medicated paste for wound management,ālepakarma (vraṇacikitsā)
ITA-9.6.122,Therapeutic streaming of medicated liquids for wound management,pariṣekakarma (vraṇacikitsā)
ITA-9.6.123,Therapeutic massage for wound management,abhyaṅgakarma (vraṇacikitsā)
ITA-9.6.124,Therapeutic fomentation for wound management,Svedanakarma (vraṇacikitsā)
ITA-9.6.125,Gentle therapeutic massage for wound management,vimlāpanakarma (vraṇacikitsā)
ITA-9.6.126,Application of poultice,upanāhakarma
ITA-9.6.127,Induction of suppuration,vraṇapācanakarma
ITA-9.6.128,Therapeutic bloodletting,visrāvaṇakarma (vraṇacikitsā)
ITA-9.6.129,Internal oleation for wound management,snehapānakarma (vraṇacikitsā)
ITA-9.6.130,Therapeutic emesis for wound management,vamanakarma (vraṇacikitsā)
ITA-9.6.131,Therapeutic purgation for wound management,virecanakarma (vraṇacikitsā)
ITA-9.6.132,Excision,chedanakarma
ITA-9.6.133,Incision,bhedanakarma
ITA-9.6.134,"Therapeutic rupturing, tearing",dāraṇakarma
ITA-9.6.135,Therapeutic scraping,lekhanakarma
ITA-9.6.136,Probing procedure,eṣaṇakarma
ITA-9.6.137,Therapeutic extraction,āharaṇakarma
ITA-9.6.138,Drainage by puncturing,vyadhanavisrāvaṇakarma
ITA-9.6.139,Suturing procedure,sīvanakarma
ITA-9.6.140,Procedure for wound healing and closing (unification),sandhānakarma
ITA-9.6.141,Squeezing,pīḍanakarma (vraṇacikitsā)
ITA-9.6.142,Haemostatic measure,śoṇitāsthāpanakarma
ITA-9.6.143,Application of demulcent for wound management,nirvāpaṇakarma (vraṇacikitsā)
ITA-9.6.144,Application of therapeutic warm poultice for wound management,utkārikākarma (vraṇacikitsā)
ITA-9.6.145,Application of medicated decoction for wound management,kaṣāyaḥ (vraṇacikitsā)
ITA-9.6.146,Application of medicated wick for wound management,vartiḥ (vraṇacikitsā)
ITA-9.6.147,Application of medicated paste for wound management,kalkaḥ (vraṇacikitsā)
ITA-9.6.148,Application of medicated ghee for wound management,sarpiḥ (vraṇacikitsā)
ITA-9.6.149,Application of medicated oils for wound management,tailam (vraṇacikitsā)
ITA-9.6.150,Application of semisolid medicated decoction for wound management,rasakriyā (vraṇacikitsā)
ITA-9.6.151,Topical dusting for wound management,avacūrṇanam (vraṇacikitsā)
ITA-9.6.152,Medicated fumigation for wound management,vraṇadhūpanam
ITA-9.6.153,Granulationpromoting measures,utsādanakarma
ITA-9.6.154,Hypergranulation reduction,avasādanam
ITA-9.6.155,Wound-softening measures,mṛdukarma
ITA-9.6.156,Hardening-promoting measures for wound management,dāruṇakarma
ITA-9.6.157,Application of caustics for wound management,kṣārakarma (vraṇacikitsā)
ITA-9.6.158,Thermal cauterization for wound management,agnikarma (vraṇacikitsā)
ITA-9.6.159,"Blackening, pigmentationinducing measures",kṛṣṇakarma (vraṇacikitsā)
ITA-9.6.160,"Whitening, depigmentationinducing measures",pāṇḍukarma (vraṇacikitsā)
ITA-9.6.161,Normalizing scar with skin colour,savarṇakaraṇam (vraṇacikitsā)
ITA-9.6.162,External application by mild rubbing for wound management,pratisāraṇakarma (vraṇacikitsā)
ITA-9.6.163,Stimulation of hair growth (repilation),romasañjananakarma
ITA-9.6.164,Depilation,lomāpaharaṇam
ITA-9.6.165,Therapeutic enema for wound management,bastikarma (vraṇacikitsā)
ITA-9.6.166,Intraurethral douching for wound management,uttarabastikarma (vraṇacikitsā)
ITA-9.6.167,Bandaging,bandhanakarma (vraṇacikitsā)
ITA-9.6.168,Covering the wound with medicinal leaves,patradānakarma
ITA-9.6.169,Disinfection and disinfestation for wound management,kṝmighnakarma (vraṇacikitsā)
ITA-9.6.170,Restorative measures,bṛmhaṇam (vraṇacikitsā)
ITA-9.6.171,Neutralization of poisons,viṣaghnam (vraṇacikitsā)
ITA-9.6.172,Errhine medication for nasal cleansing for wound management,Śirovirecanam (vraṇacikitsā)
ITA-9.6.173,Intranasal medication for wound management,Nasyam (vraṇacikitsā)
ITA-9.6.174,Therapeutic gargling for wound management,kavaladhāraṇam (vraṇacikitsā)
ITA-9.6.175,Therapeutic smoking for wound management,dhūmaḥ/ dhūmapānam (vraṇacikitsā)
ITA-9.6.176,Application of honey and ghee for wound management,kṣaudrasarpi (vraṇacikitsā)
ITA-9.6.177,Use of blunt instrument to assist surgical procedures for wound management,yantram (vraṇacikitsā)
ITA-9.6.178,Dietary regime for wound management,āhāraḥ (vraṇacikitsā)
ITA-9.6.179,Protective measures for wound management,rakṣāvidhānam (vraṇacikitsā)
ITA-9.6.180,Bandaging,bandhanakarma
ITA-9.6.181,Finger bandage,kośabandhaḥ
ITA-9.6.182,Sling bandage,dāmabandhaḥ
ITA-9.6.183,Figure-of-eight bandage,svastikabandhaḥ
ITA-9.6.184,Spiral bandage,anuvellitabandhaḥ
ITA-9.6.185,Winding bandage,muttoliḥ/pratolībandhaḥ
ITA-9.6.186,Circular bandage,maṇḍalabandhaḥ
ITA-9.6.187,Stump bandage,sthagikābandhaḥ
ITA-9.6.188,Twin bandage,yamakabandhaḥ
ITA-9.6.189,Four-tailed bandage,khaṭvābandhaḥ
ITA-9.6.190,Eye bandage,cīnabandhaḥ
ITA-9.6.191,Multi-tailed bandage,vibandhaḥ
ITA-9.6.192,Cephalic bandage,vitānabandhaḥ
ITA-9.6.193,Tbandage,gophaṇābandhaḥ
ITA-9.6.194,Five-tailed bandage,pañcāṅgībandhaḥ
ITA-9.6.195,Foreign body or substance that must be removed surgically or by other means,śalyam
ITA-9.6.196,Endogenous internal obstruction,śārīraśalyam
ITA-9.6.197,"Obstruction caused by exogenous factors, foreign body",āgantukaśalyam
ITA-9.6.198,Obscured foreign body,pranaṣṭaśalyam
ITA-9.6.199,Route of foreign body entry and movement,śalyagatiḥ
ITA-9.6.200,Firmly lodged foreign body,avabaddhaśalyam
ITA-9.6.201,Loosely lodged foreign body,anavabaddhaśalyam
ITA-9.6.202,Extraction of foreign body,uddharaṇakarma
ITA-9.6.203,Procedures for removal of loosely impacted foreign body,anavabaddhaśalyoddharaṇapanchadeshahetuḥ
ITA-9.6.204,Natural removal of foreign body,svabhāvaḥ
ITA-9.6.205,Removal of foreign body by inducing suppuration,pācanakarma
ITA-9.6.206,Removal of foreign body by incision,bhedanakarma
ITA-9.6.207,Removal of foreign body by splitting or tearing,dāraṇakarma
ITA-9.6.208,Removal of foreign body by squeezing or pressing,pīḍanakarma
ITA-9.6.209,Removal of foreign body by wiping or cleaning,pramārjanakarma
ITA-9.6.210,Removal of foreign body by insufflation,nirdhmāpanakarma
ITA-9.6.211,Removal of foreign body by emesis,vamanakarma
ITA-9.6.212,Removal of foreign body by purgation,virecanakarma
ITA-9.6.213,Removal of foreign body by irrigation,prakṣālanakarma
ITA-9.6.214,Removal of foreign body by nasya therapy,pratimarśaḥ
ITA-9.6.215,Removal of foreign body by straining,pravāhaṇakarma
ITA-9.6.216,Removal of foreign body by sucking,ācūṣaṇakarma
ITA-9.6.217,Removal of foreign body magnetically,ayaskāntaḥ
ITA-9.6.218,Removal of foreign body by creating exhilaration,harṣaḥ
ITA-9.6.219,Ointment,lepaḥ
ITA-9.6.220,Thin and cold external application of paste,pralepaḥ
ITA-9.6.221,Thick and hot external application of paste,pradehaḥ
ITA-9.6.222,External application of paste of moderate thickness,ālepaḥ
ITA-9.6.223,External application of dosha-alleviating paste,doṣaghnalepaḥ
ITA-9.6.224,External application of antipoisonpaste,viṣaghnalepaḥ
ITA-9.6.225,Ointment promoting complexion,varṇyalepaḥ
ITA-9.7.1,Toxicology,agadatantram
ITA-9.7.2,Management of poison,viṣagaravairodhikacikitsā
ITA-9.7.3,Toxicology,damṣṭrācikitsā
ITA-9.7.4,"Poison, toxin",viṣam
ITA-9.7.5,Source of poison,viṣayoniḥ
ITA-9.7.6,High-potency poison,mahāviṣam
ITA-9.7.7,Mild-potency poison,upaviṣam
ITA-9.7.8,Animal poison,jāṅgamaviṣam
ITA-9.7.9,Substratum of poison,viṣa-adhiṣṭhānam
ITA-9.7.10,Substrata of poison in plants and minerals,sthāvaraviṣaadhiṣṭhānam
ITA-9.7.11,Substrata of poison in animals,jāṅgamaviṣaadhiṣṭhānam
ITA-9.7.12,Poison of natural origin,akṛtrimaviṣam
ITA-9.7.13,Artificial poison,kṛtrimaviṣam/ saṁyogajaviṣam
ITA-9.7.14,Mixture of poisons and nonpoisonous substances,garaviṣam
ITA-9.7.15,Poisoner,viṣapradātā
ITA-9.7.16,Doubt about being poisoned,śaṅkāviṣam
ITA-9.7.17,Poisonous lady,viṣakanyā
ITA-9.7.18,Antidote,viṣahara-agadaḥ
ITA-9.7.19,Intervening period during spread of poison,viṣavegāntaraḥ
ITA-9.7.20,Critical or fatal poisoning,viṣasaṅkaṭam
ITA-9.7.21,Management of poisoning,viṣopakramaḥ
ITA-9.7.22,Incantation,mantraḥ (viṣopakramaḥ)
ITA-9.7.23,Tourniquet and ligature accompanied or not by chanting,ariṣṭa-bandhanam (viṣopakramaḥ)
ITA-9.7.24,Incision above poisoned site,utkartanam (viṣopakramaḥ)
ITA-9.7.25,Poison removal by squeezing,niṣpīḍanam (viṣopakramaḥ)
ITA-9.7.26,Poison removal by suction,cūṣaṇam (viṣopakramaḥ)
ITA-9.7.27,"Application of heat, thermal cautery for detoxification",agnikarma (viṣopakramaḥ)
ITA-9.7.28,Streaming of medicated liquids for detoxification,pariṣekaḥ (viṣopakramaḥ)
ITA-9.7.29,Detoxifying immersion therapy,avagāhaḥ (viṣopakramaḥ)
ITA-9.7.30,Bloodletting,raktamokṣaṇam (viṣopakramaḥ)
ITA-9.7.31,Emesis for detoxification,vamanam (viṣopakramaḥ)
ITA-9.7.32,Purgation for detoxification,virekam (viṣopakramaḥ)
ITA-9.7.33,Scalp incision to remove poison,upadhānam (viṣopakramaḥ)
ITA-9.7.34,Protection of heart from poison,hṛdayāvaraṇam (viṣopakramaḥ)
ITA-9.7.35,Collyrium for detoxification,añjanam (viṣopakramaḥ)
ITA-9.7.36,Nasal medication for detoxification,nasyam (viṣopakramaḥ)
ITA-9.7.37,Fumigation for detoxification,dhūmam (viṣopakramaḥ)
ITA-9.7.38,Electuary detoxification,lehaḥ (viṣopakramaḥ)
ITA-9.7.39,Medication for detoxification,auṣadham (viṣopakramaḥ)
ITA-9.7.40,Gentle rubbing of medications for detoxification,pratisāraṇam (viṣopakramaḥ)
ITA-9.7.41,Administration of counterpoison,prativiṣam (viṣopakramaḥ)
ITA-9.7.42,Resuscitation,saṁjñā-sthāpanam (viṣopakrama)
ITA-9.7.43,Antipoison annointment,lepaḥ (viṣopakramaḥ)
ITA-9.7.44,Life-reviving,mṛtasañjīvanam (viṣopakrama)
ITA-9.8.1,Rejuvenation and revitalization therapy,rasāyana-cikitsā
ITA-9.8.2,Rejuvenation therapy withlimited exposure to wind and sunlight,kuṭīprāveśikarasāyanam
ITA-9.8.3,Rejuvenation therapy with exposure to wind and sunlight,vātātapikarasāyanam
ITA-9.8.4,Rejuvenation therapy administered for specific individual needs,kāmyarasāyanam
ITA-9.8.5,Rejuvenation therapy for daily use,ājasrikarasāyanam
ITA-9.8.6,Disease-specific rejuvenation therapy,naimittikarasāyanam
ITA-9.8.7,Rejuvenation therapy through behaviour and practices,ācārarasāyanam
ITA-9.8.8,Rejuvenation therapy counteracting natural diseases,svabhāvavyādhipratiṣedhīyarasāyanam
ITA-9.8.9,Rejuvention therapy for healthy ageing,vayasthāpanam
ITA-9.8.10,Rejuvenation therapy to enhance mental abilities,medhyarasāyanam
ITA-9.8.11,Mental ability and lifespan enhancer,medhyāyuṣyakāmīyarasāyanam
ITA-9.8.12,Vitality enhancer,jīvanīyaḥ
ITA-9.8.13,"Health-promoting, immune enhancer",ūrjaskaraḥ
ITA-9.8.14,Longevity,dīrghamāyuḥ
ITA-9.8.15,Tonics for counteracting effects of disease,nivṛttasantāpīyarasāyanam
ITA-9.8.16,Lustre-enhancer,prabhāvardhanam
ITA-9.8.17,Eloquence,vāk-siddhiḥ
ITA-9.8.18,Rejuvenation therapy for pacifying all ailments,sarvopaghātaśamanīyarasāyanam
ITA-9.8.19,Memory enhancer,smṛtivardhakaḥ
ITA-9.8.20,Complexion enhancer,varṇyaḥ
ITA-9.9.1,Aphrodisiac or virility treatment,vājīkaraṇacikitsā
ITA-9.9.2,Treatment promoting vigour with aphrodisiac effect,vṛṣyaḥ
ITA-9.9.3,Treatment stimulating ejaculation,śukrasrutikaram
ITA-9.9.4,Treatment increasing amount of semen,śukravivardhanam
ITA-9.9.5,Treatment promoting amount and flow of semen,srutivṛdhdikaram
ITA-9.9.6,Treatment promoting semen production,śukrajananam
ITA-9.9.7,Treatment improving quality of semen,śukraśodhanam
ITA-9.9.8,Healthy sperm,kārmukabījaḥ
ITA-9.9.9,Increased viscosity of semen,atipicchilaśukradoṣaḥ
ITA-9.9.10,Semen contaminated with other body elements,anyadhātūpahitaśukradoṣaḥ
ITA-9.9.11,Reduced or absent sexual desire or satisfaction,apraharṣaṇam
ITA-9.9.12,Reduced semen,alpaśukratā
ITA-9.9.13,Semen with dull flow,avasādīśukradoṣaḥ
ITA-9.9.14,Absent arousal or desire for intercourse,aharṣaṇam
ITA-9.9.15,Capable of intercourse only after consuming semen,āsekyaḥ
ITA-9.9.16,Scopophilia or voyeurism,īrṣyābhirati/īrṣyakaḥ
ITA-9.9.17,Capable of intercourse only after being sodomized by another person,kumbhīkaḥ
ITA-9.9.18,"Erectile dysfunction, impotence",klaibyam
ITA-9.9.19,Premature ejaculation,kṣipraśukramocanam/ śīghraśukramuñcanam
ITA-9.9.20,Decreased semen,kṣīṇaśukram
ITA-9.9.21,Senile impotency,jarājanyaklaibyam
ITA-9.9.22,"Abnormally thin, scanty semen",tanuretodoṣaḥ
ITA-9.9.23,Morbidities of semen,duṣṭaśukram
ITA-9.9.24,Hermaphrodite or intersex,dviretā
ITA-9.9.25,Erectile dysfunction,dhvajabhaṅgajanyaklaibyam
ITA-9.9.26,Eunuch,napuMsakatvam
ITA-9.9.27,Sterile male,naraṣaṇḍaḥ
ITA-9.9.28,Sterile female,nārīṣaṇḍaḥ
ITA-9.9.29,Azoospermia,nirbījaśukram
ITA-9.9.30,Inactive or dead sperm,niṣphalaśukram
ITA-9.9.31,Azoospermia,pavanendriyaḥ
ITA-9.9.32,Impotency due to reduced semen,"śukrakṣayajanyaklaibyam, puṁstvopaghātajaklaibyam"
ITA-9.9.33,Pyospermia,pūtiśukradoṣaḥ
ITA-9.9.34,Frothy semen,phenilaretodoṣaḥ
ITA-9.9.35,Genetic impotency,bījopaghātajanyaklaibyam
ITA-9.9.36,Psychogenic impotency,mānasaklaibyam
ITA-9.9.37,Impotency due to penile disorders,meḍhrarogajaklaibyam
ITA-9.9.38,Inability to perform sexual intercourse,maithunāśaktiḥ
ITA-9.9.39,Reduced unctuousness of semen,rūkṣaretodoṣaḥ
ITA-9.9.40,Seminal abnormalities,retodoṣaḥ
ITA-9.9.41,Abnormallyshaped penis,vakrī
ITA-9.9.42,Anorchidism,vātikaṣaṇḍaḥ
ITA-9.9.43,Discoloured semen,vivarṇaretodoṣaḥ
ITA-9.9.44,Scanty semen,viśuṣkaśukram
ITA-9.9.45,Traumatic impotency,vīryavāhinīsirāchedanajanyaklaibyam
ITA-9.9.46,Seminal abnormalities,śukravikṛtiḥ
ITA-9.9.47,Obstruction to semen flow or formation,śukrastambhanimittajaklaibyam
ITA-9.9.48,Impotency due to reduced semen,śukrakṣayajanyaklaibyam; saumyadhātukṣayajaklaibyam
ITA-9.9.49,Channels of male seed affected by vāta,śukragatavātaḥ
ITA-9.9.50,Semen-producing measure,śukrajananam
ITA-9.9.51,Semen-improving therapy,śukraprasādanam
ITA-9.9.52,Semen-increasing therapy,śukralaḥ
ITA-9.9.53,Semen-purifying therapy,śukraśodhanam
ITA-9.9.54,Ejaculation-promoting therapy,śukrasaṁvāhakaḥ
ITA-9.9.55,Maintaining and promoting normal semen production,śukrāpyāyanam
ITA-9.9.56,Spermatogenic measure,śukrotpādakaḥ
ITA-9.9.57,Semen qualityincreasing measure,śukropacayaḥ
ITA-10.1.1,Healthy person,svasthaḥ
ITA-10.1.2,Positive attributes of health,"svāsthyam, ārogyam"
ITA-10.1.3,Routine(s) for health maintenance,svasthavṛttaḥ
ITA-10.2.1,Three pillars to maintain health and longevity,trayopastambhaḥ
ITA-10.2.2,Food,āhāraḥ
ITA-10.2.3,Eight factors for selecting wholesome foods,āhāravidhiviśeṣāyatanam
ITA-10.2.4,Factors facilitating digestion,āhāra pariṇāma karabhāvaḥ
ITA-10.2.5,Diet-transition protocol,pādāṃśikakramaḥ
ITA-10.2.6,Appropriate time for food intake,praśasta-āhārakālaḥ
ITA-10.2.7,Agreeable to nature or natural constitution,sātmyam
ITA-10.2.8,Combining wholesome and unwholesome foods,samaśanam
ITA-10.2.9,Unsuitable timing and amount of food intake,viṣamāśanam
ITA-10.2.10,Sleep,nidrā
ITA-10.2.11,Dream,svapnam
ITA-10.2.12,Celibacy,brahmacaryam
