ITA_ID,English_Term,Sanskrit_IAST
ITA-9.5.28,Collyrium with curetting effect,lekhananjanam
ITA-9.5.29,Collyrium with healing effect,ropananjanam
ITA-9.5.30,Collyrium with soothing effect,prasadananjanam
ITA-9.5.31,Collyrium in form of pill,gutikanjanam
ITA-9.5.32,Collyrium in form of semi-solid decoction,rasanjanam
ITA-9.5.33,Collyrium in form of powder,curnanjanam
ITA-9.5.34,Therapeutic wick,vartih
ITA-9.5.35,Concentrated decocted paste used as eyeshadow,rasakriya kshudranjanam
ITA-9.5.36,Collyrium to reduce complications of high potency collyrium,pratyanjanam
ITA-9.5.37,Stibnite used as collyrium,srotonjana
ITA-9.5.38,Eye poultice,pindi
ITA-9.5.39,Lid ointment,bidalaka:
ITA-9.5.40,Management of diseases of the ear,karnarogacikitsa
ITA-9.5.41,Massage for elongation of ear lobule,karnapali-abhivardhanaabhyangah
ITA-9.5.42,Fifteen shapes or methods of lobuloplasty,pancadashakarnabandhakriti
ITA-9.5.43,Lobuloplasty type 1,nemisandhanakah
ITA-9.5.44,Lobuloplasty type 2,utpalabhedakah
ITA-9.5.45,Lobuloplasty type 3,vallurakah
ITA-9.5.46,Lobuloplasty type 4,asangima
ITA-9.5.47,Lobuloplasty type 5,gandakarnah
ITA-9.5.48,Lobuloplasty type 6,aharya
ITA-9.5.49,Lobuloplasty type 7,nirvedhima
ITA-9.5.50,Lobuloplasty type 8,vyayojimah
ITA-9.5.51,Lobuloplasty type 9,kapatasandhika
ITA-9.5.52,Lobuloplasty type 10,ardhakapatasandhika
ITA-9.5.53,Lobuloplasty type 11,sankshipta
ITA-9.5.54,Lobuloplasty type 12,hinakarnah
ITA-9.5.55,Lobuloplasty type 13,vallikarnah
ITA-9.5.56,Lobuloplasty type 14,yashtikarnah
ITA-9.5.57,Lobuloplasty type 15,kakaushthaka
ITA-9.5.58,Retention of medications in ear canal,karnapuranam
ITA-9.5.59,Sudation therapy of ear,Karnasvedanam
ITA-9.5.60,Medicated fumigation of ear,karnadhupanam
ITA-9.5.61,Ear canal wash,karnaprakshalanam
ITA-9.5.62,Ear canal cleaning,karnapramarjanam
ITA-9.5.63,Management of diseases of nose,nasarogacikitsa
ITA-9.5.64,Rhinoplasty,nasasandhanavidhih
ITA-9.5.65,Management of diseases of head,shirorogacikitsa
ITA-9.5.66,Management of diseases of oral cavity proper,mukharogacikitsa
ITA-9.5.67,Cleft lip repair,oshthasandhanavidhih
ITA-9.5.68,Medicated smoking,dhumapanam
ITA-9.5.69,Palliative medicated smoking,shamanadhumapanam
ITA-9.5.70,Moderate medicated smoking,madhyamadhumapanam
ITA-9.5.71,Prophylactic medicated smoking,prayogikadhumapanam
ITA-9.5.72,Nourishing medicated smoking,brimhanadhumapanam
ITA-9.5.73,Unctuous medicated smoking,snaihikadhumapanam
ITA-9.5.74,Mild medicated smoking,mridudhumapanam
ITA-9.5.75,Medicated smoking with expulsive effect,virecanadhumapanam/ vairecanikadhumapanam
ITA-9.5.76,Medicated smoking with cleansing effect,shodhanadhumapanam
ITA-9.5.77,High-potency medicated smoking,tikshnadhumapanam
ITA-9.5.78,Medicated smoking with antitussive activity,kasaghnadhumapanam
ITA-9.5.79,Medicated smoking with emetic effect,vamakadhumapanam
ITA-9.5.80,Fumigation of ulcers and wounds,vranadhupanam
ITA-9.5.81,Retention of medications in oral cavity,gandushah
ITA-9.5.82,Retention of unctuous medications in oral cavity,snigdhagandushah
ITA-9.5.83,Retention of palliative medications in the oral cavity,shamanagandushah
ITA-9.5.84,Retention of medications with cleansing property in the oral cavity,shodhanagandushah
ITA-9.5.85,Retention of medications with healing property in the oral cavity,ropanagandushah
ITA-9.5.86,Mouth gargle,kavalah
ITA-9.5.87,Mouth gargle with unctuous medications,snaihikakavalah
ITA-9.5.88,Palliative mouth gargle,shamanakavalah/ prasadanakavalah
ITA-9.5.89,Mouth gargle with cleansing property,shodhanakavalah
ITA-9.5.90,Mouth gargle with healing property,ropanakavalah
ITA-9.5.91,Gentle application of medications over oral and periodontal regions,pratisaranam
ITA-9.6.1,Surgery,shalyatantram
ITA-9.6.2,Qualities of ideal surgeon,shastrakarmayogyavaidyalakshana
ITA-9.6.3,Checklist for preoperative preparation,agropaharaniyah
ITA-9.6.4,Simulated training in surgical procedures,yogya
ITA-9.6.5,Formal entry into medical profession,vishikhanupraveshah
ITA-9.6.6,"Blunt surgical instruments, devices",yantram
ITA-9.6.7,Six types of blunt instruments,shat-yantraprakarah
ITA-9.6.8,Cruciform instruments,svastikayantram
ITA-9.6.9,Forceps,sandamshayantram
ITA-9.6.10,"Spatula, spoonshaped instruments",talayantram
ITA-9.6.11,"Tubular, scopic instruments",nadiyantram
ITA-9.6.12,"Blunt, probe-like instruments",shalakayantram
ITA-9.6.13,Accessory surgical instruments,upayantram
ITA-9.6.14,Twenty-four functions of surgical instruments,caturvimshatiyantrakarma
ITA-9.6.15,Manual loosening of impacted foreign body,nirghatanakarma
ITA-9.6.16,Filling of cavity with medications,puranakarma
ITA-9.6.17,Bandaging,bandhanakarma
ITA-9.6.18,Dislodging of foreign body,vyuhanakarma
ITA-9.6.19,Approximation of wound edges,vartanakarma
ITA-9.6.20,Mobilization,calanakarma
ITA-9.6.21,Twisting movement,vivartanakarma
ITA-9.6.22,Dilatation,vivaranakarma
ITA-9.6.23,Squeezing,pidanakarma
ITA-9.6.24,Passage clearing,margavishodhanam
ITA-9.6.25,Holding and extraction,vikarshanakarma
ITA-9.6.26,Extraction,aharanakarma
ITA-9.6.27,Traction,anchanakarma
ITA-9.6.28,Elevation,unnmanakarma
ITA-9.6.29,Depression,vinamanakarma
ITA-9.6.30,Crushing,bhanjanakarma
ITA-9.6.31,Extraction by twisting or stirring,unmathanakarma
ITA-9.6.32,Suction,acushanakarma
ITA-9.6.33,Probing,eshanakarma
ITA-9.6.34,Straightening,rijukaranakarma
ITA-9.6.35,"Splitting, tearing or lancing",daranakarma
ITA-9.6.36,"Irrigation, streaming",prakshalanakarma
ITA-9.6.37,Insufflation,pradhamanakarma
ITA-9.6.38,Wiping,pramarjanakarma
ITA-9.6.39,Ideal blunt instruments,samahitayantrah
ITA-9.6.40,Defects of blunt surgical instruments,yantradoshah
ITA-9.6.41,Sharp surgical instruments,shastram
ITA-9.6.42,Twenty sharp surgical instruments,vimshatishastrani
ITA-9.6.43,Circular knife,mandalagrashastram
ITA-9.6.44,Bone saw,karapatrashastram
ITA-9.6.45,Scalpel,vriddhipatrashastram
ITA-9.6.46,Nail parer,nakhashastram
ITA-9.6.47,Finger knife,mudrikashastram
ITA-9.6.48,Lotus petal-shaped scalpel,utpalashastram
ITA-9.6.49,Half-edged knife,ardhadharashastram
ITA-9.6.50,Surgical needle,sucishastram
ITA-9.6.51,Long-pointed sharp knife,kushapatrashastram
ITA-9.6.52,Angular sharp instrument (curved scissors),atimukhashastram
ITA-9.6.53,Scissors,shararimukhashastram
ITA-9.6.54,Curved knife with sharp inner edge (bistory knife),antarmukhashastram
ITA-9.6.55,Sharp threepin (brush-like) instrument,trikurcakashastram
ITA-9.6.56,Surgical blade resembling an axe or chisel,kutharikashastram
ITA-9.6.57,Trocar,vrihimukhashastram
ITA-9.6.58,Sharp-pointed instrument (awl),arashastram
ITA-9.6.59,Curved scalpel,vetasapatrashastram
ITA-9.6.60,Hook,badishashastram
ITA-9.6.61,Tooth scaler,dantashankushastram
ITA-9.6.62,Sharp probe,eshanishastram
ITA-9.6.63,Eight types of surgical procedure,ashtavidhashastrakarma
ITA-9.6.64,Excision,chedanakarma
ITA-9.6.65,Incision and drainage,bhedanakarma
ITA-9.6.66,Scraping,lekhanakarma
ITA-9.6.67,"Drainage, bloodletting",visravanakarma
ITA-9.6.68,Puncture,vyadhana karma
ITA-9.6.69,Extraction,aharanam
ITA-9.6.70,Probing,eshanakarma
ITA-9.6.71,Suturing,sivanam
ITA-9.6.72,Types of sutures,sivanabhedah
ITA-9.6.73,Curved suture,vellitakam
ITA-9.6.74,"Blanket, reinforcing suture",gophanika
ITA-9.6.75,Darning suture,tunnasevani
ITA-9.6.76,Interrupted suture,rijugranthih
ITA-9.6.77,Types of incision,chedanabhedah
ITA-9.6.78,Oblique incision,tiryak-chedah
ITA-9.6.79,Semicircular incision,ardhacandramandalavatchedah
ITA-9.6.80,Circular incision,candramandalavatchedah
ITA-9.6.81,Qualities of ideal sharp surgical instruments,shastrasampat
ITA-9.6.82,Defects of sharp instruments,shastradoshah
ITA-9.6.83,Tempering of sharp surgical instruments,shastrapayana
ITA-9.6.84,Tempering of sharp surgical instruments with alkalis,ksharapayana
ITA-9.6.85,Tempering of sharp surgical instruments with water,udakapayana
ITA-9.6.86,Tempering of sharp surgical instruments with oil,tailapayana
ITA-9.6.87,Degree of sharpness of instruments,shastradhara
ITA-9.6.88,Materials and tools for parasurgical procedures,anushastram
ITA-9.6.89,Caustic therapy,ksharakarma
ITA-9.6.90,External application of caustic substance,pratisaraniyaksharah
ITA-9.6.91,Internal administration of caustic substance,paniyaksharah
ITA-9.6.92,Caustic thread,ksharasutrah
ITA-9.6.93,Thermal cauterization,agnikarma
ITA-9.6.94,Cauterization (therapeutic burn),dahanam
ITA-9.6.95,Materials used for cauterization,dahanopakaranam
ITA-9.6.96,Proper cauterization,samyak-dagdhah
ITA-9.6.97,Bloodletting,raktamokshanam/ asravisrutih
ITA-9.6.98,Bloodletting with a surgical instrument,shastravisravanam
ITA-9.6.99,Bloodletting by scarification or multiple incisions,pracchanam
ITA-9.6.100,Venesection,siravedhah
ITA-9.6.101,Bloodletting with adjuvants as an alternative to surgical instruments,anushastravisravanam
ITA-9.6.102,Bloodletting using horn,shrringavacaranam
ITA-9.6.103,Bloodletting using leech,jalaukavacaranam
ITA-9.6.104,Bloodletting using bottle gourd,alabu-avacaranam
ITA-9.6.105,Bloodletting using a pot,ghatiyantravacaranam
ITA-9.6.106,Methods of haemostasis,rudhira-nivaranam (caturvidha)
ITA-9.6.107,Haemostasis by applying sutures or pressure bandage,sandhanam
ITA-9.6.108,Haemostasis by application of cold,skandanam
ITA-9.6.109,Haemostasis by chemical cautery.,pacanam
ITA-9.6.110,Haemostasis by thermal cautery,dahanam
ITA-9.6.111,Seven therapies for management of pre-ulcerative inflammation,vranashophasyasaptopkramah
ITA-9.6.112,Gentle massage for management of pre-ulcerative inflammation,vimlapanakarma
ITA-9.6.113,Bloodletting,avasecanakarma
ITA-9.6.114,Poultice application,upanahakarma (vranacikitsa)
ITA-9.6.115,"Incision, opening",patanakarma
ITA-9.6.116,Wound-cleansing measures,shodhanakarma (vranacikitsa)
ITA-9.6.117,Wound-healing measures,ropanakarma
ITA-9.6.118,Cosmetic corrections after wound healing,vaikritapahakarma (vranacikitsa)
ITA-9.6.119,Sixty therapeutic measures for wound management,vranasyashashti-upakramah
ITA-9.6.120,Therapeutic abstinence from food for wound management,apatarpanakarma (vranacikitsa)
ITA-9.6.121,Therapeutic application of medicated paste for wound management,alepakarma (vranacikitsa)
ITA-9.6.122,Therapeutic streaming of medicated liquids for wound management,parishekakarma (vranacikitsa)
ITA-9.6.123,Therapeutic massage for wound management,abhyangakarma (vranacikitsa)
ITA-9.6.124,Therapeutic fomentation for wound management,Svedanakarma (vranacikitsa)
ITA-9.6.125,Gentle therapeutic massage for wound management,vimlapanakarma (vranacikitsa)
ITA-9.6.126,Application of poultice,upanahakarma
ITA-9.6.127,Induction of suppuration,vranapacanakarma
ITA-9.6.128,Therapeutic bloodletting,visravanakarma (vranacikitsa)
ITA-9.6.129,Internal oleation for wound management,snehapanakarma (vranacikitsa)
ITA-9.6.130,Therapeutic emesis for wound management,vamanakarma (vranacikitsa)
ITA-9.6.131,Therapeutic purgation for wound management,virecanakarma (vranacikitsa)
ITA-9.6.132,Excision,chedanakarma
ITA-9.6.133,Incision,bhedanakarma
ITA-9.6.134,"Therapeutic rupturing, tearing",daranakarma
ITA-9.6.135,Therapeutic scraping,lekhanakarma
ITA-9.6.136,Probing procedure,eshanakarma
ITA-9.6.137,Therapeutic extraction,aharanakarma
ITA-9.6.138,Drainage by puncturing,vyadhanavisravanakarma
ITA-9.6.139,Suturing procedure,sivanakarma
ITA-9.6.140,Procedure for wound healing and closing (unification),sandhanakarma
ITA-9.6.141,Squeezing,pidanakarma (vranacikitsa)
ITA-9.6.142,Haemostatic measure,shonitasthapanakarma
ITA-9.6.143,Application of demulcent for wound management,nirvapanakarma (vranacikitsa)
ITA-9.6.144,Application of therapeutic warm poultice for wound management,utkarikakarma (vranacikitsa)
ITA-9.6.145,Application of medicated decoction for wound management,kashayah (vranacikitsa)
ITA-9.6.146,Application of medicated wick for wound management,vartih (vranacikitsa)
ITA-9.6.147,Application of medicated paste for wound management,kalkah (vranacikitsa)
ITA-9.6.148,Application of medicated ghee for wound management,sarpih (vranacikitsa)
ITA-9.6.149,Application of medicated oils for wound management,tailam (vranacikitsa)
ITA-9.6.150,Application of semisolid medicated decoction for wound management,rasakriya (vranacikitsa)
ITA-9.6.151,Topical dusting for wound management,avacurnanam (vranacikitsa)
ITA-9.6.152,Medicated fumigation for wound management,vranadhupanam
ITA-9.6.153,Granulationpromoting measures,utsadanakarma
ITA-9.6.154,Hypergranulation reduction,avasadanam
ITA-9.6.155,Wound-softening measures,mridukarma
ITA-9.6.156,Hardening-promoting measures for wound management,darunakarma
ITA-9.6.157,Application of caustics for wound management,ksharakarma (vranacikitsa)
ITA-9.6.158,Thermal cauterization for wound management,agnikarma (vranacikitsa)
ITA-9.6.159,"Blackening, pigmentationinducing measures",krishnakarma (vranacikitsa)
ITA-9.6.160,"Whitening, depigmentationinducing measures",pandukarma (vranacikitsa)
ITA-9.6.161,Normalizing scar with skin colour,savarnakaranam (vranacikitsa)
ITA-9.6.162,External application by mild rubbing for wound management,pratisaranakarma (vranacikitsa)
ITA-9.6.163,Stimulation of hair growth (repilation),romasanjananakarma
ITA-9.6.164,Depilation,lomapaharanam
ITA-9.6.165,Therapeutic enema for wound management,bastikarma (vranacikitsa)
ITA-9.6.166,Intraurethral douching for wound management,uttarabastikarma (vranacikitsa)
ITA-9.6.167,Bandaging,bandhanakarma (vranacikitsa)
ITA-9.6.168,Covering the wound with medicinal leaves,patradanakarma
ITA-9.6.169,Disinfection and disinfestation for wound management,krimighnakarma (vranacikitsa)
ITA-9.6.170,Restorative measures,brimhanam (vranacikitsa)
ITA-9.6.171,Neutralization of poisons,vishaghnam (vranacikitsa)
ITA-9.6.172,Errhine medication for nasal cleansing for wound management,Shirovirecanam (vranacikitsa)
ITA-9.6.173,Intranasal medication for wound management,Nasyam (vranacikitsa)
ITA-9.6.174,Therapeutic gargling for wound management,kavaladharanam (vranacikitsa)
ITA-9.6.175,Therapeutic smoking for wound management,dhumah/ dhumapanam (vranacikitsa)
ITA-9.6.176,Application of honey and ghee for wound management,kshaudrasarpi (vranacikitsa)
ITA-9.6.177,Use of blunt instrument to assist surgical procedures for wound management,yantram (vranacikitsa)
ITA-9.6.178,Dietary regime for wound management,aharah (vranacikitsa)
ITA-9.6.179,Protective measures for wound management,rakshavidhanam (vranacikitsa)
ITA-9.6.180,Bandaging,bandhanakarma
ITA-9.6.181,Finger bandage,koshabandhah
ITA-9.6.182,Sling bandage,damabandhah
ITA-9.6.183,Figure-of-eight bandage,svastikabandhah
ITA-9.6.184,Spiral bandage,anuvellitabandhah
ITA-9.6.185,Winding bandage,muttolih/pratolibandhah
ITA-9.6.186,Circular bandage,mandalabandhah
ITA-9.6.187,Stump bandage,sthagikabandhah
ITA-9.6.188,Twin bandage,yamakabandhah
ITA-9.6.189,Four-tailed bandage,khatvabandhah
ITA-9.6.190,Eye bandage,cinabandhah
ITA-9.6.191,Multi-tailed bandage,vibandhah
ITA-9.6.192,Cephalic bandage,vitanabandhah
ITA-9.6.193,Tbandage,gophanabandhah
ITA-9.6.194,Five-tailed bandage,pancangibandhah
ITA-9.6.195,Foreign body or substance that must be removed surgically or by other means,shalyam
ITA-9.6.196,Endogenous internal obstruction,sharirashalyam
ITA-9.6.197,"Obstruction caused by exogenous factors, foreign body",agantukashalyam
ITA-9.6.198,Obscured foreign body,pranashtashalyam
ITA-9.6.199,Route of foreign body entry and movement,shalyagatih
ITA-9.6.200,Firmly lodged foreign body,avabaddhashalyam
ITA-9.6.201,Loosely lodged foreign body,anavabaddhashalyam
ITA-9.6.202,Extraction of foreign body,uddharanakarma
ITA-9.6.203,Procedures for removal of loosely impacted foreign body,anavabaddhashalyoddharanapanchadeshahetuh
ITA-9.6.204,Natural removal of foreign body,svabhavah
ITA-9.6.205,Removal of foreign body by inducing suppuration,pacanakarma
ITA-9.6.206,Removal of foreign body by incision,bhedanakarma
ITA-9.6.207,Removal of foreign body by splitting or tearing,daranakarma
ITA-9.6.208,Removal of foreign body by squeezing or pressing,pidanakarma
ITA-9.6.209,Removal of foreign body by wiping or cleaning,pramarjanakarma
ITA-9.6.210,Removal of foreign body by insufflation,nirdhmapanakarma
ITA-9.6.211,Removal of foreign body by emesis,vamanakarma
ITA-9.6.212,Removal of foreign body by purgation,virecanakarma
ITA-9.6.213,Removal of foreign body by irrigation,prakshalanakarma
ITA-9.6.214,Removal of foreign body by nasya therapy,pratimarshah
ITA-9.6.215,Removal of foreign body by straining,pravahanakarma
ITA-9.6.216,Removal of foreign body by sucking,acushanakarma
ITA-9.6.217,Removal of foreign body magnetically,ayaskantah
ITA-9.6.218,Removal of foreign body by creating exhilaration,harshah
ITA-9.6.219,Ointment,lepah
ITA-9.6.220,Thin and cold external application of paste,pralepah
ITA-9.6.221,Thick and hot external application of paste,pradehah
ITA-9.6.222,External application of paste of moderate thickness,alepah
ITA-9.6.223,External application of dosha-alleviating paste,doshaghnalepah
ITA-9.6.224,External application of antipoisonpaste,vishaghnalepah
ITA-9.6.225,Ointment promoting complexion,varnyalepah
ITA-9.7.1,Toxicology,agadatantram
ITA-9.7.2,Management of poison,vishagaravairodhikacikitsa
ITA-9.7.3,Toxicology,damshtracikitsa
ITA-9.7.4,"Poison, toxin",visham
ITA-9.7.5,Source of poison,vishayonih
ITA-9.7.6,High-potency poison,mahavisham
ITA-9.7.7,Mild-potency poison,upavisham
ITA-9.7.8,Animal poison,jangamavisham
ITA-9.7.9,Substratum of poison,visha-adhishthanam
ITA-9.7.10,Substrata of poison in plants and minerals,sthavaravishaadhishthanam
ITA-9.7.11,Substrata of poison in animals,jangamavishaadhishthanam
ITA-9.7.12,Poison of natural origin,akritrimavisham
ITA-9.7.13,Artificial poison,kritrimavisham/ samyogajavisham
ITA-9.7.14,Mixture of poisons and nonpoisonous substances,garavisham
ITA-9.7.15,Poisoner,vishapradata
ITA-9.7.16,Doubt about being poisoned,shankavisham
ITA-9.7.17,Poisonous lady,vishakanya
ITA-9.7.18,Antidote,vishahara-agadah
ITA-9.7.19,Intervening period during spread of poison,vishavegantarah
ITA-9.7.20,Critical or fatal poisoning,vishasankatam
ITA-9.7.21,Management of poisoning,vishopakramah
ITA-9.7.22,Incantation,mantrah (vishopakramah)
ITA-9.7.23,Tourniquet and ligature accompanied or not by chanting,arishta-bandhanam (vishopakramah)
ITA-9.7.24,Incision above poisoned site,utkartanam (vishopakramah)
ITA-9.7.25,Poison removal by squeezing,nishpidanam (vishopakramah)
ITA-9.7.26,Poison removal by suction,cushanam (vishopakramah)
ITA-9.7.27,"Application of heat, thermal cautery for detoxification",agnikarma (vishopakramah)
ITA-9.7.28,Streaming of medicated liquids for detoxification,parishekah (vishopakramah)
ITA-9.7.29,Detoxifying immersion therapy,avagahah (vishopakramah)
ITA-9.7.30,Bloodletting,raktamokshanam (vishopakramah)
ITA-9.7.31,Emesis for detoxification,vamanam (vishopakramah)
ITA-9.7.32,Purgation for detoxification,virekam (vishopakramah)
ITA-9.7.33,Scalp incision to remove poison,upadhanam (vishopakramah)
ITA-9.7.34,Protection of heart from poison,hridayavaranam (vishopakramah)
ITA-9.7.35,Collyrium for detoxification,anjanam (vishopakramah)
ITA-9.7.36,Nasal medication for detoxification,nasyam (vishopakramah)
ITA-9.7.37,Fumigation for detoxification,dhumam (vishopakramah)
ITA-9.7.38,Electuary detoxification,lehah (vishopakramah)
ITA-9.7.39,Medication for detoxification,aushadham (vishopakramah)
ITA-9.7.40,Gentle rubbing of medications for detoxification,pratisaranam (vishopakramah)
ITA-9.7.41,Administration of counterpoison,prativisham (vishopakramah)
ITA-9.7.42,Resuscitation,samjna-sthapanam (vishopakrama)
ITA-9.7.43,Antipoison annointment,lepah (vishopakramah)
ITA-9.7.44,Life-reviving,mritasanjivanam (vishopakrama)
ITA-9.8.1,Rejuvenation and revitalization therapy,rasayana-cikitsa
ITA-9.8.2,Rejuvenation therapy withlimited exposure to wind and sunlight,kutipraveshikarasayanam
ITA-9.8.3,Rejuvenation therapy with exposure to wind and sunlight,vatatapikarasayanam
ITA-9.8.4,Rejuvenation therapy administered for specific individual needs,kamyarasayanam
ITA-9.8.5,Rejuvenation therapy for daily use,ajasrikarasayanam
